NOC,Event,Influence
ESP,Swimming Women's 800 metres Freestyle,0.00847457627118644
ESP,Taekwondo Men's Welterweight,0.00847457627118644
ESP,Taekwondo Women's Flyweight,0.00847457627118644
ESP,Triathlon Men's Olympic Distance,0.00847457627118644
ESP,Water Polo Women's Water Polo,0.00847457627118644
ESP,"Wrestling Women's Heavyweight, Freestyle",0.00847457627118644
EST,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.07692307692307693
ETH,"Athletics Women's 3,000 metres Steeplechase",0.022222222222222223
ETH,Athletics Women's Marathon,0.044444444444444446
FIN,Sailing Women's Three Person Keelboat,0.0625
FIN,Sailing Women's Windsurfer,0.0625
FRA,Athletics Men's 4 x 100 metres Relay,0.0034965034965034965
FRA,Athletics Men's Pole Vault,0.006993006993006993
FRA,Basketball Women's Basketball,0.0034965034965034965
FRA,Cycling Men's Omnium,0.0034965034965034965
FRA,"Cycling Women's Mountainbike, Cross-Country",0.0034965034965034965
FRA,Gymnastics Men's Parallel Bars,0.0034965034965034965
FRA,Judo Men's Lightweight,0.0034965034965034965
FRA,Judo Women's Half-Lightweight,0.0034965034965034965
FRA,Judo Women's Lightweight,0.0034965034965034965
FRA,Judo Women's Middleweight,0.0034965034965034965
FRA,Sailing Men's One Person Heavyweight Dinghy,0.0034965034965034965
FRA,"Shooting Women's Air Pistol, 10 metres",0.0034965034965034965
FRA,Swimming Men's 200 metres Freestyle,0.0034965034965034965
FRA,Swimming Men's 4 x 200 metres Freestyle Relay,0.0034965034965034965
FRA,Swimming Women's 4 x 200 metres Freestyle Relay,0.0034965034965034965
FRA,Taekwondo Women's Featherweight,0.0034965034965034965
FRA,Tennis Men's Doubles,0.006993006993006993
GAB,Taekwondo Men's Heavyweight,1.0
GBR,"Athletics Men's 10,000 metres",0.00546448087431694
GBR,"Athletics Men's 5,000 metres",0.00546448087431694
GBR,Athletics Men's Long Jump,0.00546448087431694
GBR,Boxing Men's Bantamweight,0.00273224043715847
GBR,Boxing Men's Welterweight,0.00273224043715847
GBR,Boxing Women's Flyweight,0.00546448087431694
GBR,"Canoeing Men's Canadian Doubles, Slalom",0.00819672131147541
GBR,"Canoeing Men's Kayak Doubles, 200 metres",0.00546448087431694
GBR,"Canoeing Men's Kayak Singles, 200 metres",0.00546448087431694
GBR,Cycling Men's Individual Time Trial,0.00819672131147541
GBR,Cycling Men's Omnium,0.00546448087431694
GBR,Cycling Women's Keirin,0.00546448087431694
GBR,Cycling Women's Omnium,0.00546448087431694
GBR,Cycling Women's Team Pursuit,0.00546448087431694
GBR,Diving Men's Platform,0.00273224043715847
GBR,"Equestrianism Mixed Dressage, Individual",0.00819672131147541
GBR,"Equestrianism Mixed Dressage, Team",0.00546448087431694
GBR,"Equestrianism Mixed Jumping, Team",0.00273224043715847
GBR,Gymnastics Men's Team All-Around,0.00273224043715847
GBR,Gymnastics Women's Uneven Bars,0.00273224043715847
GBR,Hockey Women's Hockey,0.00546448087431694
GBR,Judo Women's Half-Heavyweight,0.00273224043715847
GBR,Judo Women's Heavyweight,0.00273224043715847
GBR,Rowing Men's Coxless Pairs,0.00273224043715847
GBR,Rowing Men's Lightweight Coxless Fours,0.00273224043715847
GBR,Rowing Men's Single Sculls,0.00273224043715847
GBR,Rowing Women's Lightweight Double Sculls,0.00273224043715847
GBR,Sailing Men's One Person Heavyweight Dinghy,0.00546448087431694
GBR,Sailing Women's Two Person Dinghy,0.00546448087431694
GBR,Swimming Men's 200 metres Breaststroke,0.00273224043715847
GBR,Taekwondo Men's Welterweight,0.00546448087431694
GBR,Taekwondo Women's Featherweight,0.00546448087431694
GBR,Tennis Men's Singles,0.00546448087431694
GBR,Tennis Mixed Doubles,0.00273224043715847
GBR,Triathlon Men's Olympic Distance,0.01092896174863388
GEO,"Wrestling Men's Featherweight, Freestyle",0.044444444444444446
GEO,"Wrestling Men's Super-Heavyweight, Freestyle",0.044444444444444446
GEO,"Wrestling Men's Welterweight, Greco-Roman",0.044444444444444446
GER,Athletics Men's Pole Vault,0.006666666666666667
GER,Athletics Men's Shot Put,0.0033333333333333335
GER,Athletics Women's Heptathlon,0.0033333333333333335
GER,"Canoeing Men's Kayak Singles, 1,000 metres",0.0033333333333333335
GER,Cycling Women's Individual Time Trial,0.0033333333333333335
GER,Cycling Women's Team Sprint,0.006666666666666667
GER,"Fencing Men's Foil, Team",0.0033333333333333335
GER,Gymnastics Men's Individual All-Around,0.0033333333333333335
GER,Gymnastics Men's Parallel Bars,0.0033333333333333335
GER,Judo Men's Heavyweight,0.0033333333333333335
GER,Rowing Men's Coxed Eights,0.006666666666666667
GER,Table Tennis Men's Singles,0.0033333333333333335
GER,Taekwondo Women's Welterweight,0.0033333333333333335
GRE,Judo Men's Middleweight,0.018867924528301886
GRE,Rowing Women's Lightweight Double Sculls,0.018867924528301886
GRN,Athletics Men's 400 metres,0.4
GUA,Athletics Men's 20 kilometres Walk,0.3333333333333333
HKG,Cycling Women's Keirin,0.08333333333333333
HUN,Athletics Men's Hammer Throw,0.008695652173913044
HUN,"Canoeing Women's Kayak Singles, 200 metres",0.008695652173913044
HUN,Gymnastics Men's Pommelled Horse,0.008695652173913044
HUN,Judo Men's Half-Lightweight,0.008695652173913044
HUN,Judo Women's Extra-Lightweight,0.008695652173913044
HUN,Swimming Women's 10 kilometres Open Water,0.008695652173913044
HUN,"Wrestling Men's Middleweight, Freestyle",0.008695652173913044
HUN,"Wrestling Men's Welterweight, Greco-Roman",0.008695652173913044
INA,Weightlifting Men's Lightweight,0.03571428571428571
IND,Badminton Women's Singles,0.07692307692307693
IND,Boxing Women's Flyweight,0.038461538461538464
IND,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.038461538461538464
IND,"Wrestling Men's Lightweight, Freestyle",0.038461538461538464
IRI,Athletics Men's Discus Throw,0.0196078431372549
IRI,Weightlifting Men's Light-Heavyweight,0.0392156862745098
IRI,"Wrestling Men's Featherweight, Greco-Roman",0.0196078431372549
IRI,"Wrestling Men's Heavyweight, Greco-Roman",0.0392156862745098
IRI,"Wrestling Men's Light-Heavyweight, Freestyle",0.0196078431372549
IRI,"Wrestling Men's Lightweight, Greco-Roman",0.0196078431372549
IRI,"Wrestling Men's Middleweight, Freestyle",0.0392156862745098
IRL,Boxing Men's Bantamweight,0.05
IRL,Boxing Men's Flyweight,0.05
IRL,Boxing Women's Lightweight,0.05
IRL,"Equestrianism Mixed Jumping, Individual",0.05
ITA,Athletics Men's Triple Jump,0.0044444444444444444
ITA,Boxing Men's Light-Welterweight,0.0044444444444444444
ITA,"Cycling Men's Mountainbike, Cross-Country",0.0044444444444444444
ITA,Judo Women's Half-Lightweight,0.008888888888888889
ITA,"Shooting Men's Air Pistol, 10 metres",0.0044444444444444444
ITA,"Shooting Men's Air Rifle, 10 metres",0.008888888888888889
ITA,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.008888888888888889
ITA,Shooting Women's Trap,0.0044444444444444444
ITA,Swimming Women's 10 kilometres Open Water,0.008888888888888889
ITA,Taekwondo Men's Heavyweight,0.0044444444444444444
ITA,Water Polo Men's Water Polo,0.008888888888888889
JAM,Athletics Men's 110 metres Hurdles,0.03278688524590164
JAM,Athletics Men's 4 x 100 metres Relay,0.03278688524590164
JPN,Archery Women's Team,0.003816793893129771
JPN,Badminton Women's Doubles,0.007633587786259542
JPN,Boxing Men's Bantamweight,0.003816793893129771
JPN,Boxing Men's Middleweight,0.003816793893129771
JPN,"Fencing Men's Foil, Team",0.003816793893129771
JPN,Football Women's Football,0.003816793893129771
JPN,Gymnastics Men's Floor Exercise,0.003816793893129771
JPN,Judo Men's Lightweight,0.007633587786259542
JPN,Swimming Men's 200 metres Backstroke,0.003816793893129771
JPN,Swimming Men's 400 metres Individual Medley,0.011450381679389313
JPN,Swimming Women's 100 metres Breaststroke,0.003816793893129771
JPN,Swimming Women's 200 metres Breaststroke,0.007633587786259542
JPN,Table Tennis Women's Team,0.007633587786259542
JPN,Volleyball Women's Volleyball,0.003816793893129771
JPN,Weightlifting Women's Flyweight,0.007633587786259542
JPN,"Wrestling Men's Lightweight, Greco-Roman",0.003816793893129771
JPN,"Wrestling Men's Welterweight, Freestyle",0.003816793893129771
KAZ,Athletics Women's Triple Jump,0.02702702702702703
KAZ,Boxing Women's Middleweight,0.02702702702702703
KAZ,Weightlifting Women's Featherweight,0.013513513513513514
KAZ,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.013513513513513514
KAZ,"Wrestling Men's Welterweight, Freestyle",0.013513513513513514
KAZ,"Wrestling Women's Heavyweight, Freestyle",0.02702702702702703
KOR,Boxing Men's Lightweight,0.005263157894736842
KOR,"Fencing Men's Sabre, Team",0.005263157894736842
KOR,"Fencing Women's epee, Team",0.005263157894736842
KOR,"Fencing Women's Foil, Team",0.005263157894736842
KOR,"Fencing Women's Sabre, Individual",0.005263157894736842
KOR,Football Men's Football,0.005263157894736842
KOR,Gymnastics Men's Horse Vault,0.005263157894736842
KOR,Judo Men's Half-Lightweight,0.010526315789473684
KOR,Judo Men's Middleweight,0.010526315789473684
KOR,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.005263157894736842
KOR,"Shooting Women's Sporting Pistol, 25 metres",0.005263157894736842
KOR,Taekwondo Men's Flyweight,0.010526315789473684
KOR,"Wrestling Men's Welterweight, Greco-Roman",0.005263157894736842
KSA,"Equestrianism Mixed Jumping, Team",0.25
KUW,Shooting Men's Trap,0.3333333333333333
LAT,Beach Volleyball Men's Beach Volleyball,0.07142857142857142
LTU,Boxing Men's Lightweight,0.037037037037037035
LTU,"Canoeing Men's Canadian Singles, 200 metres",0.037037037037037035
LTU,Modern Pentathlon Women's Individual,0.037037037037037035
LTU,Swimming Women's 100 metres Breaststroke,0.037037037037037035
LTU,"Wrestling Men's Middleweight, Greco-Roman",0.037037037037037035
MAS,Diving Women's Platform,0.08333333333333333
MDA,Weightlifting Men's Middle-Heavyweight,0.1
MDA,Weightlifting Women's Featherweight,0.1
MEX,Archery Women's Individual,0.058823529411764705
MEX,Diving Men's Synchronized Platform,0.029411764705882353
MEX,Diving Women's Springboard,0.029411764705882353
MEX,Football Men's Football,0.029411764705882353
MGL,Boxing Men's Flyweight,0.058823529411764705
MGL,Boxing Men's Light-Welterweight,0.058823529411764705
MGL,Judo Men's Lightweight,0.058823529411764705
MGL,"Wrestling Women's Middleweight, Freestyle",0.058823529411764705
MNE,Handball Women's Handball,1.0
NED,Cycling Men's Keirin,0.011627906976744186
NED,Cycling Women's BMX,0.005813953488372093
NED,"Equestrianism Mixed Jumping, Team",0.005813953488372093
NED,Gymnastics Men's Horizontal Bar,0.005813953488372093
NED,Sailing Men's Windsurfer,0.011627906976744186
NOR,"Cycling Men's Road Race, Individual",0.02040816326530612
NOR,"Fencing Men's epee, Individual",0.02040816326530612
NZL,"Canoeing Women's Kayak Singles, 200 metres",0.02247191011235955
NZL,Cycling Men's Keirin,0.011235955056179775
NZL,Cycling Women's BMX,0.011235955056179775
NZL,"Equestrianism Mixed Three-Day Event, Team",0.011235955056179775
NZL,Rowing Men's Double Sculls,0.011235955056179775
NZL,Rowing Men's Lightweight Double Sculls,0.011235955056179775
NZL,Rowing Women's Coxless Pairs,0.02247191011235955
NZL,Sailing Men's Skiff,0.02247191011235955
NZL,Sailing Women's Two Person Dinghy,0.02247191011235955
POL,Rowing Women's Double Sculls,0.02531645569620253
POL,Sailing Men's Windsurfer,0.012658227848101266
POL,Sailing Women's Windsurfer,0.012658227848101266
POL,"Shooting Women's Air Rifle, 10 metres",0.012658227848101266
POL,Weightlifting Men's Heavyweight,0.012658227848101266
POL,Weightlifting Men's Light-Heavyweight,0.012658227848101266
POL,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.012658227848101266
POR,"Canoeing Men's Kayak Doubles, 1,000 metres",0.058823529411764705
PRK,Weightlifting Men's Bantamweight,0.058823529411764705
PRK,Weightlifting Men's Featherweight,0.029411764705882353
PRK,Weightlifting Women's Flyweight,0.029411764705882353
PRK,Weightlifting Women's Light-Heavyweight,0.029411764705882353
PRK,"Wrestling Men's Featherweight, Freestyle",0.029411764705882353
PUR,Athletics Men's 400 metres Hurdles,0.16666666666666666
PUR,"Wrestling Men's Light-Heavyweight, Freestyle",0.16666666666666666
QAT,Athletics Men's High Jump,0.25
QAT,Shooting Men's Skeet,0.125
ROU,"Fencing Men's Sabre, Team",0.012658227848101266
ROU,Judo Women's Lightweight,0.012658227848101266
ROU,"Shooting Men's Air Rifle, 10 metres",0.012658227848101266
ROU,Weightlifting Men's Lightweight,0.012658227848101266
ROU,Weightlifting Women's Light-Heavyweight,0.012658227848101266
RSA,Athletics Women's 800 metres,0.05405405405405406
RSA,"Canoeing Women's Kayak Singles, 500 metres",0.02702702702702703
RSA,Rowing Men's Lightweight Coxless Fours,0.02702702702702703
RSA,Swimming Men's 100 metres Breaststroke,0.05405405405405406
RSA,Swimming Men's 100 metres Butterfly,0.05405405405405406
RSA,Swimming Men's 200 metres Butterfly,0.02702702702702703
RUS,Athletics Women's 800 metres,0.005141388174807198
RUS,Athletics Women's Marathon,0.002570694087403599
RUS,Badminton Women's Doubles,0.002570694087403599
RUS,Basketball Men's Basketball,0.002570694087403599
RUS,Boxing Women's Lightweight,0.005141388174807198
RUS,Boxing Women's Middleweight,0.002570694087403599
RUS,"Canoeing Men's Canadian Singles, 200 metres",0.002570694087403599
RUS,"Canoeing Men's Kayak Doubles, 200 metres",0.002570694087403599
RUS,Cycling Women's Individual Time Trial,0.005141388174807198
RUS,"Fencing Men's Sabre, Individual",0.002570694087403599
RUS,"Fencing Women's Sabre, Individual",0.007712082262210797
RUS,Judo Men's Extra-Lightweight,0.005141388174807198
RUS,Shooting Men's Double Trap,0.002570694087403599
RUS,Swimming Men's 100 metres Butterfly,0.002570694087403599
RUS,Swimming Men's 4 x 100 metres Freestyle Relay,0.002570694087403599
RUS,Swimming Women's 200 metres Breaststroke,0.005141388174807198
RUS,Taekwondo Men's Flyweight,0.002570694087403599
RUS,Tennis Women's Doubles,0.005141388174807198
RUS,Weightlifting Men's Light-Heavyweight,0.002570694087403599
RUS,Weightlifting Women's Super-Heavyweight,0.002570694087403599
SGP,Table Tennis Women's Singles,0.2
SLO,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.037037037037037035
SRB,"Shooting Men's Air Pistol, 10 metres",0.034482758620689655
SRB,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.034482758620689655
SRB,Taekwondo Women's Heavyweight,0.034482758620689655
SUI,"Equestrianism Mixed Jumping, Individual",0.018867924528301886
SUI,Tennis Men's Singles,0.018867924528301886
SVK,Shooting Women's Skeet,0.03333333333333333
SWE,"Equestrianism Mixed Three-Day Event, Individual",0.015873015873015872
SWE,Shooting Men's Double Trap,0.015873015873015872
SWE,Triathlon Women's Olympic Distance,0.015873015873015872
SWE,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.015873015873015872
THA,Boxing Men's Light-Flyweight,0.03125
TJK,Boxing Women's Lightweight,0.14285714285714285
TPE,Taekwondo Women's Featherweight,0.02631578947368421
TTO,Athletics Men's 4 x 400 metres Relay,0.1
TTO,Athletics Men's 400 metres,0.1
TTO,Athletics Men's Javelin Throw,0.2
TUN,"Athletics Women's 3,000 metres Steeplechase",0.08333333333333333
TUN,Swimming Men's 10 kilometres Open Water,0.08333333333333333
TUR,"Athletics Women's 1,500 metres",0.03508771929824561
TUR,Taekwondo Women's Welterweight,0.03508771929824561
TUR,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.03508771929824561
UGA,Athletics Men's Marathon,0.14285714285714285
UKR,Athletics Men's Javelin Throw,0.007462686567164179
UKR,Athletics Women's 4 x 100 metres Relay,0.007462686567164179
UKR,Boxing Men's Heavyweight,0.007462686567164179
UKR,Boxing Men's Light-Welterweight,0.007462686567164179
UKR,"Canoeing Men's Canadian Singles, 200 metres",0.014925373134328358
UKR,"Canoeing Women's Kayak Singles, 200 metres",0.007462686567164179
UKR,"Fencing Women's epee, Individual",0.007462686567164179
UKR,"Fencing Women's Sabre, Individual",0.014925373134328358
UKR,Gymnastics Men's Horse Vault,0.007462686567164179
UKR,Rowing Women's Quadruple Sculls,0.007462686567164179
UKR,"Shooting Women's Sporting Pistol, 25 metres",0.007462686567164179
UKR,Weightlifting Women's Lightweight,0.007462686567164179
UKR,"Wrestling Men's Heavyweight, Freestyle",0.007462686567164179
USA,"Athletics Men's 1,500 metres",0.002628120893561104
USA,"Athletics Men's 10,000 metres",0.001314060446780552
USA,Athletics Men's Triple Jump,0.005256241787122208
USA,Athletics Women's High Jump,0.001314060446780552
USA,Athletics Women's Long Jump,0.005256241787122208
USA,Boxing Women's Flyweight,0.001314060446780552
USA,Boxing Women's Middleweight,0.002628120893561104
USA,"Cycling Women's Mountainbike, Cross-Country",0.001314060446780552
USA,Cycling Women's Omnium,0.002628120893561104
USA,Cycling Women's Team Pursuit,0.002628120893561104
USA,Diving Men's Platform,0.002628120893561104
USA,Diving Men's Synchronized Platform,0.002628120893561104
USA,Diving Men's Synchronized Springboard,0.002628120893561104
USA,Diving Women's Synchronized Springboard,0.001314060446780552
USA,"Fencing Women's epee, Team",0.001314060446780552
USA,Judo Women's Half-Heavyweight,0.002628120893561104
USA,Judo Women's Lightweight,0.001314060446780552
USA,Rowing Men's Coxless Fours,0.001314060446780552
USA,Rowing Women's Quadruple Sculls,0.001314060446780552
USA,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.001314060446780552
USA,Swimming Women's 10 kilometres Open Water,0.001314060446780552
USA,Swimming Women's 200 metres Freestyle,0.002628120893561104
USA,Taekwondo Women's Welterweight,0.001314060446780552
USA,Tennis Mixed Doubles,0.003942181340341655
USA,"Wrestling Men's Heavyweight, Freestyle",0.002628120893561104
USA,"Wrestling Men's Lightweight, Freestyle",0.001314060446780552
UZB,Boxing Men's Middleweight,0.04081632653061224
VEN,"Fencing Men's epee, Individual",0.09090909090909091
MAR,Boxing Men's Welterweight,0.06666666666666667
ARG,Hockey Men's Hockey,0.03333333333333333
ARM,Weightlifting Men's Heavyweight,0.045454545454545456
ARM,Weightlifting Men's Super-Heavyweight,0.045454545454545456
ARM,"Wrestling Men's Welterweight, Greco-Roman",0.045454545454545456
AUS,Archery Men's Team,0.0031645569620253164
AUS,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0031645569620253164
AUS,Cycling Women's Keirin,0.0031645569620253164
AUS,Modern Pentathlon Women's Individual,0.0031645569620253164
AUS,Rugby Sevens Women's Rugby Sevens,0.0031645569620253164
AZE,Boxing Men's Light-Welterweight,0.017543859649122806
AZE,"Canoeing Men's Canadian Singles, 200 metres",0.017543859649122806
AZE,"Canoeing Women's Kayak Singles, 200 metres",0.017543859649122806
AZE,Taekwondo Men's Heavyweight,0.017543859649122806
AZE,Taekwondo Men's Welterweight,0.017543859649122806
AZE,Taekwondo Women's Flyweight,0.017543859649122806
AZE,"Wrestling Men's Featherweight, Freestyle",0.017543859649122806
AZE,"Wrestling Men's Middleweight, Freestyle",0.017543859649122806
AZE,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.017543859649122806
AZE,"Wrestling Men's Welterweight, Freestyle",0.017543859649122806
AZE,"Wrestling Women's Featherweight, Freestyle",0.017543859649122806
BDI,Athletics Women's 800 metres,1.0
BEL,Athletics Women's Heptathlon,0.02857142857142857
BEL,Cycling Women's Omnium,0.02857142857142857
BEL,Hockey Men's Hockey,0.02857142857142857
BEL,Judo Men's Lightweight,0.02857142857142857
BEL,Swimming Men's 100 metres Freestyle,0.02857142857142857
BLR,Trampolining Men's Individual,0.013157894736842105
BLR,Weightlifting Men's Middle-Heavyweight,0.013157894736842105
BLR,"Wrestling Men's Super-Heavyweight, Freestyle",0.013157894736842105
BLR,"Wrestling Women's Middleweight, Freestyle",0.013157894736842105
BRA,Athletics Men's Pole Vault,0.008695652173913044
BRA,Boxing Men's Lightweight,0.008695652173913044
BRA,"Canoeing Men's Canadian Doubles, 1,000 metres",0.008695652173913044
BRA,"Canoeing Men's Canadian Singles, 1,000 metres",0.008695652173913044
BRA,"Canoeing Men's Canadian Singles, 200 metres",0.008695652173913044
BRA,Gymnastics Men's Floor Exercise,0.017391304347826087
BRA,Sailing Women's Skiff,0.008695652173913044
BRA,"Shooting Men's Air Pistol, 10 metres",0.008695652173913044
BRA,Swimming Women's 10 kilometres Open Water,0.008695652173913044
BRA,Taekwondo Men's Heavyweight,0.008695652173913044
BRN,"Athletics Women's 3,000 metres Steeplechase",0.125
BRN,Athletics Women's Marathon,0.125
BUL,Athletics Women's High Jump,0.020833333333333332
BUL,"Wrestling Women's Flyweight, Freestyle",0.020833333333333332
CAN,Athletics Men's 100 metres,0.007352941176470588
CAN,Athletics Men's 200 metres,0.007352941176470588
CAN,Athletics Men's 4 x 100 metres Relay,0.007352941176470588
CAN,Athletics Men's Decathlon,0.007352941176470588
CAN,Athletics Women's Heptathlon,0.007352941176470588
CAN,Rugby Sevens Women's Rugby Sevens,0.007352941176470588
CAN,Swimming Women's 100 metres Backstroke,0.007352941176470588
CAN,Swimming Women's 100 metres Butterfly,0.007352941176470588
CAN,Swimming Women's 100 metres Freestyle,0.007352941176470588
CAN,Swimming Women's 200 metres Backstroke,0.007352941176470588
CAN,Swimming Women's 4 x 100 metres Freestyle Relay,0.007352941176470588
CAN,Swimming Women's 4 x 200 metres Freestyle Relay,0.007352941176470588
CAN,"Wrestling Women's Heavyweight, Freestyle",0.007352941176470588
CHN,Athletics Men's Triple Jump,0.0017921146953405018
CHN,Boxing Men's Flyweight,0.0017921146953405018
CHN,Boxing Women's Lightweight,0.0017921146953405018
CHN,Golf Women's Individual,0.0017921146953405018
CHN,Judo Men's Middleweight,0.0017921146953405018
CHN,Rowing Women's Single Sculls,0.0017921146953405018
CHN,Swimming Men's 100 metres Backstroke,0.0017921146953405018
CHN,Swimming Men's 200 metres Individual Medley,0.0017921146953405018
CHN,Swimming Women's 100 metres Backstroke,0.0017921146953405018
CHN,Swimming Women's 200 metres Breaststroke,0.0017921146953405018
CHN,Taekwondo Men's Flyweight,0.0017921146953405018
CHN,"Wrestling Women's Flyweight, Freestyle",0.0017921146953405018
CIV,Taekwondo Men's Welterweight,0.25
CIV,Taekwondo Women's Welterweight,0.25
COL,Boxing Men's Light-Flyweight,0.03333333333333333
COL,Boxing Women's Flyweight,0.03333333333333333
COL,Weightlifting Men's Lightweight,0.03333333333333333
CRO,Athletics Women's Javelin Throw,0.023255813953488372
CRO,Boxing Men's Super-Heavyweight,0.023255813953488372
CRO,Rowing Men's Double Sculls,0.023255813953488372
CRO,Rowing Men's Single Sculls,0.023255813953488372
CRO,Sailing Men's One Person Dinghy,0.023255813953488372
CRO,Sailing Men's Two Person Dinghy,0.023255813953488372
CUB,Boxing Men's Light-Heavyweight,0.007751937984496124
CUB,"Wrestling Men's Featherweight, Greco-Roman",0.007751937984496124
CUB,"Wrestling Men's Heavyweight, Greco-Roman",0.007751937984496124
CZE,"Canoeing Men's Kayak Singles, 1,000 metres",0.01694915254237288
CZE,Judo Men's Half-Heavyweight,0.01694915254237288
CZE,Tennis Mixed Doubles,0.01694915254237288
CZE,Tennis Women's Singles,0.01694915254237288
DEN,Athletics Women's 400 metres Hurdles,0.015384615384615385
DEN,Badminton Men's Singles,0.015384615384615385
DEN,Badminton Women's Doubles,0.015384615384615385
DEN,"Canoeing Women's Kayak Singles, 500 metres",0.015384615384615385
DEN,"Cycling Men's Road Race, Individual",0.015384615384615385
DEN,Handball Men's Handball,0.015384615384615385
DEN,Rowing Women's Coxless Pairs,0.015384615384615385
DEN,Sailing Women's Skiff,0.015384615384615385
DEN,Swimming Women's 4 x 100 metres Medley Relay,0.015384615384615385
DEN,Swimming Women's 50 metres Freestyle,0.015384615384615385
DEN,"Wrestling Men's Middleweight, Greco-Roman",0.015384615384615385
EGY,Taekwondo Women's Featherweight,0.05
EGY,Weightlifting Men's Middleweight,0.05
EGY,Weightlifting Women's Light-Heavyweight,0.05
ESP,Athletics Men's 110 metres Hurdles,0.00847457627118644
ESP,Athletics Women's High Jump,0.00847457627118644
ESP,Badminton Women's Singles,0.00847457627118644
ESP,Basketball Women's Basketball,0.00847457627118644
ESP,"Canoeing Men's Kayak Doubles, 200 metres",0.00847457627118644
ESP,"Canoeing Men's Kayak Singles, 1,000 metres",0.00847457627118644
ESP,Rhythmic Gymnastics Women's Group,0.00847457627118644
ESP,Swimming Women's 400 metres Individual Medley,0.00847457627118644
ESP,Taekwondo Men's Featherweight,0.00847457627118644
ESP,Taekwondo Women's Featherweight,0.00847457627118644
ESP,Weightlifting Women's Heavyweight,0.00847457627118644
EST,Rowing Men's Quadruple Sculls,0.07692307692307693
ETH,"Athletics Women's 1,500 metres",0.022222222222222223
FIJ,Rugby Sevens Men's Rugby Sevens,0.25
FIN,Boxing Women's Lightweight,0.0625
FRA,Archery Men's Individual,0.0034965034965034965
FRA,Athletics Men's 110 metres Hurdles,0.0034965034965034965
FRA,Athletics Men's 200 metres,0.0034965034965034965
FRA,Athletics Men's Decathlon,0.0034965034965034965
FRA,Athletics Women's Discus Throw,0.0034965034965034965
FRA,Boxing Men's Light-Heavyweight,0.0034965034965034965
FRA,Boxing Men's Super-Heavyweight,0.0034965034965034965
FRA,Boxing Men's Welterweight,0.0034965034965034965
FRA,Boxing Women's Flyweight,0.0034965034965034965
FRA,Boxing Women's Lightweight,0.0034965034965034965
FRA,"Canoeing Men's Canadian Doubles, Slalom",0.0034965034965034965
FRA,"Canoeing Men's Kayak Singles, 200 metres",0.0034965034965034965
FRA,"Equestrianism Mixed Jumping, Team",0.0034965034965034965
FRA,"Equestrianism Mixed Three-Day Event, Individual",0.0034965034965034965
FRA,Handball Women's Handball,0.0034965034965034965
FRA,Judo Women's Heavyweight,0.0034965034965034965
FRA,Modern Pentathlon Women's Individual,0.0034965034965034965
FRA,Sailing Women's Two Person Dinghy,0.0034965034965034965
FRA,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0034965034965034965
FRA,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0034965034965034965
FRA,Swimming Men's 10 kilometres Open Water,0.0034965034965034965
GBR,Athletics Women's 4 x 100 metres Relay,0.00273224043715847
GBR,Athletics Women's 4 x 400 metres Relay,0.00273224043715847
GBR,Athletics Women's Hammer Throw,0.00273224043715847
GBR,Badminton Men's Doubles,0.00273224043715847
GBR,Diving Men's Springboard,0.00273224043715847
GBR,Diving Men's Synchronized Springboard,0.00273224043715847
GBR,"Equestrianism Mixed Jumping, Individual",0.00273224043715847
GBR,Golf Men's Individual,0.00273224043715847
GBR,Gymnastics Men's Floor Exercise,0.00273224043715847
GBR,Gymnastics Men's Horizontal Bar,0.00273224043715847
GBR,Gymnastics Men's Individual All-Around,0.00273224043715847
GBR,Gymnastics Women's Floor Exercise,0.00273224043715847
GBR,Rowing Women's Coxed Eights,0.00273224043715847
GBR,Rugby Sevens Men's Rugby Sevens,0.00273224043715847
GBR,Swimming Men's 100 metres Breaststroke,0.00273224043715847
GBR,Swimming Men's 4 x 100 metres Medley Relay,0.00273224043715847
GBR,Swimming Men's 4 x 200 metres Freestyle Relay,0.00273224043715847
GBR,Swimming Women's 200 metres Individual Medley,0.00273224043715847
GBR,Trampolining Women's Individual,0.00273224043715847
GBR,Triathlon Women's Olympic Distance,0.00273224043715847
GEO,Judo Men's Lightweight,0.022222222222222223
GEO,Weightlifting Men's Super-Heavyweight,0.044444444444444446
GER,Archery Women's Individual,0.0033333333333333335
GER,Athletics Men's Javelin Throw,0.0033333333333333335
GER,Beach Volleyball Women's Beach Volleyball,0.0033333333333333335
GER,Boxing Men's Light-Welterweight,0.0033333333333333335
